Record;City;OtherName;Country;Latitude;Longitude;Certainty;year;pop;cityid
2984;Ayutthaya;Ayutia;Thailand;14.35;100.55;2;1550;150000;Ayutthaya_14.3_100.5
2985;Beijing;Peking;China;39.9075;116.39723;1;1550;690000;Beijing_39.9_116.4
2986;Bijapur;;India;16.82442;75.71537;1;1550;60000;Bijapur_16.8_75.7
2987;Bologna;;Italy;44.49381;11.33875;1;1550;59000;Bologna_44.5_11.3
2988;Bordeaux;;France;44.84044;-0.5805;1;1550;30000;Bordeaux_44.8_-0.6
2989;Brugge;Bruges;Belgium;51.210819;3.224936;1;1550;60000;Brugge_51.2_3.2
2990;Bursa;Brusa;Turkey;40.19266;29.08403;1;1550;64000;Bursa_40.2_29.1
2991;Cairo;Fostat, Fustat;Egypt;30.06263;31.24967;1;1550;360000;Cairo_30.1_31.2
2992;Cambay;;India;22.313114;72.619408;3;1550;67000;Cambay_22.3_72.6
2993;Chengdu;;China;30.66667;104.06667;1;1550;90000;Chengdu_30.7_104.1
2994;Cuttack;;India;20.46497;85.87927;1;1550;90000;Cuttack_20.5_85.9
2995;Damascus;;Syria;33.5102;36.29128;1;1550;60000;Damascus_33.5_36.3
2996;Dieppe;;France;49.922992;1.077483;1;1550;25000;Dieppe_49.9_1.1
2997;Dijon;;France;47.31667;5.01667;1;1550;30000;Dijon_47.3_5
2998;Edirne;Adrianople;Turkey;41.681808;26.562269;1;1550;156000;Edirne_41.7_26.6
2999;Fez;Fes;Morocco;34.033333;-5.01;1;1550;100000;Fez_34_-5
3000;Florence;Firenze;Italy;43.771033;11.248;1;1550;59000;Florence_43.8_11.2
3001;Fuzhou;Fuchow, Hokchiu, Fujian province;China;26.076111;119.306389;1;1550;79000;Fuzhou_26.1_119.3
3002;Gao;Kagho, Kukia, Gogo;Mali;16.27167;-0.04472;2;1550;75000;Gao_16.3_0
3003;Gauda;Lakhnauti, Gaur;India;24.866667;88.133333;2;1550;100000;Gauda_24.9_88.1
3004;Genova;Genoa;Italy;44.40565;8.946256;1;1550;63000;Genova_44.4_8.9
3005;Gent;Ghent;Belgium;51.053469;3.730378;1;1550;50000;Gent_51.1_3.7
3006;Goa;;India;15.299333;74.124;1;1550;58000;Goa_15.3_74.1
3007;Golkonda;Golconda;India;17.382986;78.402003;3;1550;36000;Golkonda_17.4_78.4
3008;Granada;;Spain;37.177336;-3.598558;1;1550;70000;Granada_37.2_-3.6
3009;Guangzhou;Canton;China;23.11667;113.25;1;1550;160000;Guangzhou_23.1_113.2
3010;Gwalior;;India;26.22982;78.17337;1;1550;80000;Gwalior_26.2_78.2
3011;Hangzhou;Hangchow;China;30.25;120.166667;2;1550;260000;Hangzhou_30.2_120.2
3012;Istanbul;Constantinople, Byzantium;Turkey;41.005275;28.976944;1;1550;660000;Istanbul_41_29
3013;Jingdezhen;Kingtehchen;China;29.268836;117.17842;2;1550;75000;Jingdezhen_29.3_117.2
3014;Kaifeng;Bienliang, Pienliang;China;34.7986;114.30742;1;1550;80000;Kaifeng_34.8_114.3
3015;Kano;;Nigeria;12.00012;8.51672;1;1550;60000;Kano_12_8.5
3016;Kashi;Kashgar;China;39.4704;75.989756;1;1550;60000;Kashi_39.5_76
3017;Konigsberg;Kaliningrad, Königsberg ;Germany;54.716667;20.516667;2;1550;14000;Konigsberg_54.7_20.5
3018;Kyoto;;Japan;35.02107;135.75385;1;1550;100000;Kyoto_35_135.8
3019;La Rochelle;;France;46.16667;-1.15;1;1550;6000;La Rochelle_46.2_-1.1
3020;Lisbon;;Portugal;38.71667;-9.13333;1;1550;62000;Lisbon_38.7_-9.1
3021;London;;United Kingdom;51.511214;-0.119825;1;1550;74000;London_51.5_-0.1
3022;Lyon;;France;45.74846;4.84671;1;1550;58000;Lyon_45.7_4.8
3023;Magdeburg;;Germany;52.130808;11.628878;1;1550;20000;Magdeburg_52.1_11.6
3024;Marrakech;Marrakesh;Morocco;31.63416;-7.99994;1;1550;75000;Marrakech_31.6_-8
3025;Mexico City;Tenochtitlan;Mexico;19.42847;-99.12766;1;1550;50000;Mexico City_19.4_-99.1
3026;Milan;;Italy;45.465453;9.198786;1;1550;75000;Milan_45.5_9.2
3027;Moscow;;Russian Federation;55.75222;37.61556;1;1550;75000;Moscow_55.8_37.6
3028;Nanjing;Nanking;China;32.05;118.766667;1;1550;182000;Nanjing_32_118.8
3029;Naples;;Italy;40.851775;14.268122;1;1550;209000;Naples_40.9_14.3
3030;Nkazargamu;Gasreggomo, Birni, Kazargamu;Nigeria;13.047222;12.227778;3;1550;40000;Nkazargamu_13_12.2
3031;Palermo;;Italy;38.115689;13.361267;1;1550;60000;Palermo_38.1_13.4
3032;Paris;;France;48.856614;2.352222;1;1550;210000;Paris_48.9_2.4
3033;Pegu;Bago;Myanmar;17.333333;96.483333;1;1550;150000;Pegu_17.3_96.5
3034;Poznan;Posen;Poland;52.40692;16.92993;1;1550;30000;Poznan_52.4_16.9
3035;Prague;;Austria;50.08804;14.42076;1;1550;70000;Prague_50.1_14.4
3036;Qazvin;Kazvin;Iran;36.26877;50.0041;1;1550;70000;Qazvin_36.3_50
3037;Riga;;Russian Federation;56.946;24.10589;1;1550;12500;Riga_56.9_24.1
3038;Rome;;Italy;41.89474;12.4839;1;1550;58000;Rome_41.9_12.5
3039;Rouen;;France;49.44313;1.09932;1;1550;74000;Rouen_49.4_1.1
3040;Sakai;Fukui;Japan;34.573333;135.483056;1;1550;60000;Sakai_34.6_135.5
3041;Samarkand;Sumarqand;Uzbekistan;39.6576;66.947561;1;1550;60000;Samarkand_39.7_66.9
3042;Saptagram;Satgaon;India;22.9667;88.3833;3;1550;50000;Saptagram_23_88.4
3043;Seoul;Hanyang;Republic of Korea;37.56826;126.97783;1;1550;125000;Seoul_37.6_127
3044;Seville;;Spain;37.388097;-5.982331;1;1550;70000;Seville_37.4_-6
3045;Smolensk;;Russian Federation;54.7818;32.0401;1;1550;50000;Smolensk_54.8_32
3046;Sofia;;Bulgaria;42.69751;23.32415;1;1550;22000;Sofia_42.7_23.3
3047;Suzhou;Soochow;China;31.3;120.6;1;1550;128000;Suzhou_31.3_120.6
3048;Tabriz;;Iran;38.08;46.2919;1;1550;150000;Tabriz_38.1_46.3
3049;Taiyuan;;China;37.87059;112.548879;1;1550;79000;Taiyuan_37.9_112.5
3050;Targoviste;Tirgovishtea, Târgoviste ;Romania;44.924167;25.456667;1;1550;60000;Targoviste_44.9_25.5
3051;Toledo;;Spain;39.862831;-4.027322;1;1550;55000;Toledo_39.9_-4
3052;Tsinkiang;Zayton, Chinchiang, Chuanchow;China;24.913889;118.58583;3;1550;58000;Tsinkiang_24.9_118.6
3053;Ujjain;;India;23.18239;75.77643;3;1550;60000;Ujjain_23.2_75.8
3054;Valencia;;Spain;39.469908;-0.376289;1;1550;50000;Valencia_39.5_-0.4
3055;Valladolid;;Spain;41.65518;-4.72372;1;1550;60000;Valladolid_41.7_-4.7
3056;Venice;;Italy;45.440847;12.315514;1;1550;171000;Venice_45.4_12.3
3057;Verona;;Italy;45.43419;10.99779;1;1550;53000;Verona_45.4_11
3058;Vijayanagar;;India;15.335;76.462;3;1550;480000;Vijayanagar_15.3_76.5
3059;Vilnius;Vilna;Lithuania;54.683333;25.283333;1;1550;30000;Vilnius_54.7_25.3
3060;Warsaw;;Poland;52.22977;21.01178;1;1550;9000;Warsaw_52.2_21
3061;Wroclaw;Breslau;Germany;51.116667;17.033333;3;1550;35000;Wroclaw_51.1_17
3062;Wuhan;Wuchang;China;30.58333;114.26667;1;1550;70000;Wuhan_30.6_114.3
3063;Xian;Sian, Changan, Xi'an;China;34.341485;108.940404;1;1550;132000;Xian_34.3_108.9
3064;Xuzhou;Suchow, Suifu, Hsuchow;China;34.26;117.21;1;1550;65000;Xuzhou_34.3_117.2
3065;Yamaguchi;;Japan;34.185956;131.47065;1;1550;60000;Yamaguchi_34.2_131.5
3066;Yangzhou;Yangchow;China;32.4;119.416667;2;1550;60000;Yangzhou_32.4_119.4
3067;Bratislava;Pozsony, Pressburg;Slovakia;48.145892;17.107136;2;1551;18000;Bratislava_48.1_17.1
3068;Edinburgh;;United Kingdom;55.95206;-3.19648;1;1551;26000;Edinburgh_56_-3.2
3069;Lisbon;;Portugal;38.71667;-9.13333;1;1551;62500;Lisbon_38.7_-9.1
3070;Pisa;;Italy;43.71553;10.39659;1;1551;9940;Pisa_43.7_10.4
3071;Istanbul;Constantinople, Byzantium;Turkey;41.005275;28.976944;1;1552;660000;Istanbul_41_29
3072;Kazan;;Russian Federation;55.790278;49.134722;2;1552;15000;Kazan_55.8_49.1
3073;Regensburg;Ratisbon;Germany;49.015;12.09556;1;1552;12000;Regensburg_49_12.1
3074;Ankara;Angora;Turkey;39.91987;32.85427;1;1553;14000;Ankara_39.9_32.9
3075;Barcelona;;Spain;41.38879;2.15899;1;1553;34000;Barcelona_41.4_2.2
3076;Metz;;France;49.11911;6.17269;1;1553;22000;Metz_49.1_6.2
3077;Moscow;;Russian Federation;55.75222;37.61556;1;1553;75000;Moscow_55.8_37.6
3078;Naples;;Italy;40.851775;14.268122;1;1553;208000;Naples_40.9_14.3
3079;Rotterdam;;Netherlands;51.9225;4.47917;1;1553;6000;Rotterdam_51.9_4.5
3080;Guanajuato;;Mexico;21.01858;-101.2591;1;1554;6000;Guanajuato_21_-101.3
3081;Shanghai;;China;31.22222;121.45806;1;1554;25000;Shanghai_31.2_121.5
3082;Cuzco;;Peru;-13.525;-71.972222;1;1555;21000;Cuzco_-13.5_-72
3083;Thatta;Tatta;India;24.746117;67.924336;2;1555;40000;Thatta_24.7_67.9
3084;Amsterdam;;Netherlands;52.37403;4.88969;1;1556;30000;Amsterdam_52.4_4.9
3085;Delft;;Netherlands;52.00667;4.35556;1;1557;15000;Delft_52_4.4
3086;Leiden;Leyden;Netherlands;52.15833;4.49306;1;1557;12000;Leiden_52.2_4.5
3087;Nantes;;France;47.21725;-1.55336;1;1557;14000;Nantes_47.2_-1.6
3088;Tripoli;;Libya;32.876175;13.187508;1;1557;25000;Tripoli_32.9_13.2
3089;Utrecht;;Netherlands;52.09083;5.12222;1;1557;13000;Utrecht_52.1_5.1
3090;Messina;;Italy;38.19327;15.54969;1;1559;33000;Messina_38.2_15.5
3091;Palma;;Spain;39.56939;2.65024;1;1559;15000;Palma_39.6_2.7
3092;Katsina;;Nigeria;12.98943;7.60063;1;1560;30000;Katsina_13_7.6
3093;Magdeburg;;Germany;52.130808;11.628878;1;1560;23000;Magdeburg_52.1_11.6
3094;Newcastle upon Tyne;;United Kingdom;54.978253;-1.617781;2;1560;10000;Newcastle upon Tyne_55_-1.6
3095;Zaria;;Nigeria;11.11128;7.7227;1;1560;40000;Zaria_11.1_7.7
3096;Frankfurt am Main;;Germany;50.110922;8.682128;1;1561;14000;Frankfurt am Main_50.1_8.7
3097;Dieppe;;France;49.922992;1.077483;1;1562;21000;Dieppe_49.9_1.1
3098;Florence;Firenze;Italy;43.771033;11.248;1;1562;59216;Florence_43.8_11.2
3099;Toulouse;;France;43.60426;1.44367;1;1562;28000;Toulouse_43.6_1.4
3100;Leghorn;Livorno;Italy;43.55;10.310579;2;1563;563;Leghorn_43.5_10.3
3101;Venice;;Italy;45.440847;12.315514;1;1563;182000;Venice_45.4_12.3
3102;Warsaw;;Poland;52.22977;21.01178;1;1564;10000;Warsaw_52.2_21
3103;Bijapur;;India;16.82442;75.71537;1;1565;60000;Bijapur_16.8_75.7
3104;Kano;;Nigeria;12.00012;8.51672;1;1565;50000;Kano_12_8.5
3105;Tenayuca;;Mexico;19.532167;-99.168472;2;1565;4100;Tenayuca_19.5_-99.2
3106;Vijayanagar;;India;15.335;76.462;3;1565;480000;Vijayanagar_15.3_76.5
3107;Antwerp;Antwerpen ;Belgium;51.219217;4.402883;1;1568;104984;Antwerp_51.2_4.4
3108;Bristol;;United Kingdom;51.45523;-2.59665;1;1568;7339;Bristol_51.5_-2.6
3109;Chittoor;;India;13.217176;79.100329;2;1568;40000;Chittoor_13.2_79.1
3110;Rennes;;France;48.11198;-1.67429;1;1568;8000;Rennes_48.1_-1.7
3111;Bogota;Bacata, Funza, Bogotá;Columbia;4.598056;-74.075833;1;1569;12000;Bogota_4.6_-74.1
3112;Bologna;;Italy;44.49381;11.33875;1;1569;61731;Bologna_44.5_11.3
3113;Valenciennes;;France;50.35;3.53333;1;1569;12000;Valenciennes_50.4_3.5
3114;Bordeaux;;France;44.84044;-0.5805;1;1570;26000;Bordeaux_44.8_-0.6
3115;Fukuoka;Hakata;Japan;33.591389;130.414722;2;1570;17000;Fukuoka_33.6_130.4
3116;Messina;;Italy;38.19327;15.54969;1;1570;50000;Messina_38.2_15.5
3117;Metz;;France;49.11911;6.17269;1;1570;23000;Metz_49.1_6.2
3118;Moscow;;Russian Federation;55.75222;37.61556;1;1570;120000;Moscow_55.8_37.6
3119;Palermo;;Italy;38.115689;13.361267;1;1570;70000;Palermo_38.1_13.4
3120;Achin;Aceh;Indonesia;5.55;95.316667;3;1571;42000;Achin_5.5_95.3
3121;Cholula;;Mexico;19.06333;-98.306389;1;1571;24000;Cholula_19.1_-98.3
3122;Kyoto;;Japan;35.02107;135.75385;1;1571;300000;Kyoto_35_135.8
3123;Madrid;;Spain;40.416775;-3.703789;1;1571;42000;Madrid_40.4_-3.7
3124;Manila;;Philippines;14.58;121;1;1571;12000;Manila_14.6_121
3125;Merida;Tiho;Mexico;20.979719;-89.615789;1;1571;7500;Merida_21_-89.6
3126;Mondovi;;Italy;44.39603;7.81764;1;1571;20000;Mondovi_44.4_7.8
3127;Patzcuaro;;Mexico;19.51931;-101.6097;1;1571;9000;Patzcuaro_19.5_-101.6
3128;Puebla; Puebla de Zaragoza;Mexico;19.0514;-98.2178;1;1571;20000;Puebla_19.1_-98.2
3129;Toledo;;Spain;39.862831;-4.027322;1;1571;74000;Toledo_39.9_-4
3130;Turin;;Italy;45.07049;7.68682;1;1571;15000;Turin_45.1_7.7
3131;Zacatecas;;Mexico;22.76843;-102.58141;1;1571;20000;Zacatecas_22.8_-102.6
3132;Dijon;;France;47.31667;5.01667;1;1572;25000;Dijon_47.3_5
3133;Haarlem;;Netherlands;52.38084;4.63683;1;1572;18000;Haarlem_52.4_4.6
3134;Santiago Tilantongo;Tilantongo;Mexico;17.25;-97.283333;2;1572;10000;Santiago Tilantongo_17.2_-97.3
3135;Szekesfehervar;Székesfehérvár ;Hungary;47.18995;18.41034;1;1572;11660;Szekesfehervar_47.2_18.4
3136;Bursa;Brusa;Turkey;40.19266;29.08403;1;1573;77000;Bursa_40.2_29.1
3137;Fuzhou;Fuchow, Hokchiu, Fujian province;China;26.076111;119.306389;1;1573;76530;Fuzhou_26.1_119.3
3138;Arequipa;;Peru;-16.39889;-71.535;1;1574;13000;Arequipa_-16.4_-71.5
3139;Ayacucho;Guamanga, Huamanga;Peru;-13.1615;-74.22154;1;1574;13000;Ayacucho_-13.2_-74.2
3140;Cologne;Koln, Coln;Germany;50.937531;6.960278;1;1574;37000;Cologne_50.9_7
3141;La Paz;;Bolivia;-16.5;-68.15;1;1574;12000;La Paz_-16.5_-68.2
3142;Marseille;;France;43.29695;5.38107;1;1574;30000;Marseille_43.3_5.4
3143;Nurnberg;Nürnberg, Nuremberg;Germany;49.452031;11.07675;1;1574;31000;Nurnberg_49.5_11.1
3144;Potosi;Potosí ;Bolivia;-19.58361;-65.75306;1;1574;120000;Potosi_-19.6_-65.8
3145;Quito;;Ecuador;-0.22985;-78.52495;1;1574;15000;Quito_-0.2_-78.5
3146;Agra;;India;27.18333;78.01667;1;1575;200000;Agra_27.2_78
3147;Ahmedabad;Asawal;India;23.039568;72.566004;1;1575;165000;Ahmedabad_23_72.6
3148;Ahmednagar;;India;19.095208;74.749592;1;1575;75000;Ahmednagar_19.1_74.7
3149;Aleppo;;Syria;36.216667;37.166667;1;1575;59000;Aleppo_36.2_37.2
3150;Algiers;;Algiers;36.7525;3.04197;1;1575;70000;Algiers_36.8_3
3151;Anantpur;Penugonda, Penukonda ;India;14.08339;77.59588;3;1575;60000;Anantpur_14.1_77.6
3152;Antwerp;Antwerpen ;Belgium;51.219217;4.402883;1;1575;110000;Antwerp_51.2_4.4
3153;Arakan;Rakhine;Myanmar;19.810092;93.987842;1;1575;70000;Arakan_19.8_94
3154;Beijing;Peking;China;39.9075;116.39723;1;1575;706000;Beijing_39.9_116.4
3155;Bijapur;;India;16.82442;75.71537;1;1575;150000;Bijapur_16.8_75.7
3156;Bologna;;Italy;44.49381;11.33875;1;1575;65000;Bologna_44.5_11.3
3157;Bucharest;;Romania;44.43225;26.10626;1;1575;55000;Bucharest_44.4_26.1
3158;Bukhara;Bokhara;Uzbekistan;39.765869;64.422347;1;1575;85000;Bukhara_39.8_64.4
3159;Bursa;Brusa;Turkey;40.19266;29.08403;1;1575;76000;Bursa_40.2_29.1
3160;Cairo;Fostat, Fustat;Egypt;30.06263;31.24967;1;1575;275000;Cairo_30.1_31.2
3161;Cambay;;India;22.313114;72.619408;3;1575;70000;Cambay_22.3_72.6
3162;Chengdu;;China;30.66667;104.06667;1;1575;95000;Chengdu_30.7_104.1
3163;Cuttack;;India;20.46497;85.87927;1;1575;75000;Cuttack_20.5_85.9
3164;Damascus;;Syria;33.5102;36.29128;1;1575;60000;Damascus_33.5_36.3
3165;Edirne;Adrianople;Turkey;41.681808;26.562269;1;1575;171000;Edirne_41.7_26.6
3166;Fez;Fes;Morocco;34.033333;-5.01;1;1575;100000;Fez_34_-5
3167;Florence;Firenze;Italy;43.771033;11.248;1;1575;60000;Florence_43.8_11.2
3168;Fuzhou;Fuchow, Hokchiu, Fujian province;China;26.076111;119.306389;1;1575;76000;Fuzhou_26.1_119.3
3169;Gao;Kagho, Kukia, Gogo;Mali;16.27167;-0.04472;2;1575;75000;Gao_16.3_0
3170;Genova;Genoa;Italy;44.40565;8.946256;1;1575;64000;Genova_44.4_8.9
3171;Gent;Ghent;Belgium;51.053469;3.730378;1;1575;50000;Gent_51.1_3.7
3172;Goa;;India;15.299333;74.124;1;1575;63000;Goa_15.3_74.1
3173;Granada;;Spain;37.177336;-3.598558;1;1575;60000;Granada_37.2_-3.6
3174;Guangzhou;Canton;China;23.11667;113.25;1;1575;170000;Guangzhou_23.1_113.2
3175;Hangzhou;Hangchow;China;30.25;120.166667;2;1575;260000;Hangzhou_30.2_120.2
3176;Istanbul;Constantinople, Byzantium;Turkey;41.005275;28.976944;1;1575;680000;Istanbul_41_29
3177;Jingdezhen;Kingtehchen;China;29.268836;117.17842;2;1575;100000;Jingdezhen_29.3_117.2
3178;Kaifeng;Bienliang, Pienliang;China;34.7986;114.30742;1;1575;80000;Kaifeng_34.8_114.3
3179;Kano;;Nigeria;12.00012;8.51672;1;1575;55000;Kano_12_8.5
3180;Lisbon;;Portugal;38.71667;-9.13333;1;1575;85000;Lisbon_38.7_-9.1
3181;London;;United Kingdom;51.511214;-0.119825;1;1575;112000;London_51.5_-0.1
3182;Marrakech;Marrakesh;Morocco;31.63416;-7.99994;1;1575;100000;Marrakech_31.6_-8
3183;Messina;;Italy;38.19327;15.54969;1;1575;59000;Messina_38.2_15.5
3184;Mexico City;Tenochtitlan;Mexico;19.42847;-99.12766;1;1575;55000;Mexico City_19.4_-99.1
3185;Milan;;Italy;45.465453;9.198786;1;1575;98000;Milan_45.5_9.2
3186;Moscow;;Russian Federation;55.75222;37.61556;1;1575;60000;Moscow_55.8_37.6
3187;Nanjing;Nanking;China;32.05;118.766667;1;1575;188000;Nanjing_32_118.8
3188;Naples;;Italy;40.851775;14.268122;1;1575;215000;Naples_40.9_14.3
3189;Oyo;Katunga;Nigeria;7.85;3.93333;1;1575;60000;Oyo_7.8_3.9
3190;Palermo;;Italy;38.115689;13.361267;1;1575;70000;Palermo_38.1_13.4
3191;Paris;;France;48.856614;2.352222;1;1575;220000;Paris_48.9_2.4
3192;Pegu;Bago;Myanmar;17.333333;96.483333;1;1575;175000;Pegu_17.3_96.5
3193;Prague;;Austria;50.08804;14.42076;1;1575;70000;Prague_50.1_14.4
3194;Qazvin;Kazvin;Iran;36.26877;50.0041;1;1575;120000;Qazvin_36.3_50
3195;Rome;;Italy;41.89474;12.4839;1;1575;70000;Rome_41.9_12.5
3196;Rouen;;France;49.44313;1.09932;1;1575;66000;Rouen_49.4_1.1
3197;Sakai;Fukui;Japan;34.573333;135.483056;1;1575;75000;Sakai_34.6_135.5
3198;Samarkand;Sumarqand;Uzbekistan;39.6576;66.947561;1;1575;50000;Samarkand_39.7_66.9
3199;Seoul;Hanyang;Republic of Korea;37.56826;126.97783;1;1575;125000;Seoul_37.6_127
3200;Seville;;Spain;37.388097;-5.982331;1;1575;100000;Seville_37.4_-6
3201;Smolensk;;Russian Federation;54.7818;32.0401;1;1575;50000;Smolensk_54.8_32
3202;Surat;;India;21.19594;72.83023;1;1575;60000;Surat_21.2_72.8
3203;Suzhou;Soochow;China;31.3;120.6;1;1575;130000;Suzhou_31.3_120.6
3204;Tabriz;;Iran;38.08;46.2919;1;1575;150000;Tabriz_38.1_46.3
3205;Taiyuan;;China;37.87059;112.548879;1;1575;79000;Taiyuan_37.9_112.5
3206;Toledo;;Spain;39.862831;-4.027322;1;1575;72000;Toledo_39.9_-4
3207;Tsinkiang;Zayton, Chinchiang, Chuanchow;China;24.913889;118.58583;3;1575;58000;Tsinkiang_24.9_118.6
3208;Ujjain;;India;23.18239;75.77643;3;1575;60000;Ujjain_23.2_75.8
3209;Valencia;;Spain;39.469908;-0.376289;1;1575;55000;Valencia_39.5_-0.4
3210;Venice;;Italy;45.440847;12.315514;1;1575;157000;Venice_45.4_12.3
3211;Verona;;Italy;45.43419;10.99779;1;1575;52000;Verona_45.4_11
3212;Wuhan;Wuchang;China;30.58333;114.26667;1;1575;72000;Wuhan_30.6_114.3
3213;Xian;Sian, Changan, Xi'an;China;34.341485;108.940404;1;1575;135000;Xian_34.3_108.9
3214;Xuzhou;Suchow, Suifu, Hsuchow;China;34.26;117.21;1;1575;65000;Xuzhou_34.3_117.2
3215;Yamaguchi;;Japan;34.185956;131.47065;1;1575;90000;Yamaguchi_34.2_131.5
3216;Yangzhou;Yangchow;China;32.4;119.416667;2;1575;55000;Yangzhou_32.4_119.4
3217;Zaria;;Nigeria;11.11128;7.7227;1;1575;65000;Zaria_11.1_7.7
3218;Allahabad;Prayag;India;25.44894;81.83328;1;1576;20000;Allahabad_25.4_81.8
3219;Milan;;Italy;45.465453;9.198786;1;1576;98000;Milan_45.5_9.2
3220;Pavia;;Italy;45.18446;9.16145;1;1576;17000;Pavia_45.2_9.2
3221;Ulm;;Germany;48.39841;9.99155;1;1576;12000;Ulm_48.4_10
3222;Ferrara;;Italy;44.82678;11.62071;1;1577;46000;Ferrara_44.8_11.6
3223;Tsinkiang;Zayton, Chinchiang, Chuanchow;China;24.913889;118.58583;3;1577;58000;Tsinkiang_24.9_118.6
3224;Verona;;Italy;45.43419;10.99779;1;1577;53280;Verona_45.4_11
3225;Athens;;Greece;37.97945;23.71622;1;1578;36000;Athens_38_23.7
3226;Edirne;Adrianople;Turkey;41.681808;26.562269;1;1578;173000;Edirne_41.7_26.6
3227;Beijing;Peking;China;39.9075;116.39723;1;1579;706861;Beijing_39.9_116.4
3228;Fukuoka;Hakata;Japan;33.591389;130.414722;2;1579;35000;Fukuoka_33.6_130.4
3229;Norwich;;United Kingdom;52.62783;1.29834;1;1579;16000;Norwich_52.6_1.3
3230;Piacenza;Fiacenza;Italy;45.04676;9.69937;1;1579;30000;Piacenza_45_9.7
3231;Siena;;Italy;43.32004;11.33283;1;1579;18779;Siena_43.3_11.3
3232;Wroclaw;Breslau;Germany;51.116667;17.033333;3;1579;34200;Wroclaw_51.1_17
3233;Munich;;Germany;48.136739;11.576756;1;1580;20000;Munich_48.1_11.6
3234;Osaka;;Japan;34.693216;135.502082;1;1580;45000;Osaka_34.7_135.5
3235;Thana;;India;19.218331;72.97809;3;1580;30000;Thana_19.2_73
3236;Aberdeen;;United Kingdom;57.14369;-2.09814;1;1581;5833;Aberdeen_57.1_-2.1
3237;Cholula;;Mexico;19.06333;-98.306389;1;1581;18000;Cholula_19.1_-98.3
3238;Marseille;;France;43.29695;5.38107;1;1582;36000;Marseille_43.3_5.4
3239;Sakai;Fukui;Japan;34.573333;135.483056;1;1582;80000;Sakai_34.6_135.5
3240;Yamaguchi;;Japan;34.185956;131.47065;1;1582;90000;Yamaguchi_34.2_131.5
3241;Lucca;;Italy;43.84357;10.50585;1;1583;24000;Lucca_43.8_10.5
3242;Messina;;Italy;38.19327;15.54969;1;1583;53000;Messina_38.2_15.5
3243;Nagasaki;;Japan;32.752558;129.878192;1;1583;25000;Nagasaki_32.8_129.9
3244;Ahmedabad;Asawal;India;23.039568;72.566004;1;1584;180000;Ahmedabad_23_72.6
3245;Brugge;Bruges;Belgium;51.210819;3.224936;1;1584;29000;Brugge_51.2_3.2
3246;Limerick;;Ireland;52.6653;-8.630497;1;1584;4800;Limerick_52.7_-8.6
3247;Qazvin;Kazvin;Iran;36.26877;50.0041;1;1584;120000;Qazvin_36.3_50
3248;Gao;Kagho, Kukia, Gogo;Mali;16.27167;-0.04472;2;1585;75000;Gao_16.3_0
3249;Golkonda;Golconda;India;17.382986;78.402003;3;1585;45000;Golkonda_17.4_78.4
3250;Kano;;Nigeria;12.00012;8.51672;1;1585;60000;Kano_12_8.5
3251;Padua;;Italy;45.406436;11.876761;1;1586;30600;Padua_45.4_11.9
3252;Ecija;Écija ;Spain;37.5422;-5.0826;1;1587;20000;Ecija_37.5_-5.1
3253;Jerez de la Frontera;Xerez;Spain;36.6936;-6.132431;1;1587;19000;Jerez de la Frontera_36.7_-6.1
3254;Kilwa;;Tanzania;-9.149644;38.987675;2;1587;18000;Kilwa_-9.1_39
3255;Amber;Amer;India;26.985847;75.888251;3;1588;30000;Amber_27_75.9
3256;Bologna;;Italy;44.49381;11.33875;1;1588;72395;Bologna_44.5_11.3
3257;Manchester;;United Kingdom;53.48095;-2.23743;1;1588;10000;Manchester_53.5_-2.2
3258;Seville;;Spain;37.388097;-5.982331;1;1588;125000;Seville_37.4_-6
3259;Geneva;Genève ;Switzerland;46.198392;6.142297;1;1589;13000;Geneva_46.2_6.1
3260;Lahore;;Pakistan;31.54972;74.34361;1;1590;300000;Lahore_31.5_74.3
3261;Paris;;France;48.856614;2.352222;1;1590;220000;Paris_48.9_2.4
3262;Sana'a ;Sanaa;Yemen;15.35472;44.20667;1;1590;12000;Sana'a _15.4_44.2
3263;Tours;;France;47.38333;0.68333;1;1590;56000;Tours_47.4_0.7
3264;Troyes;;France;48.3;4.08333;1;1590;24000;Troyes_48.3_4.1
3265;Gao;Kagho, Kukia, Gogo;Mali;16.27167;-0.04472;2;1591;75000;Gao_16.3_0
3266;Hyderabad;;India;17.38405;78.45636;1;1591;70000;Hyderabad_17.4_78.5
3267;Manila;;Philippines;14.58;121;1;1591;28000;Manila_14.6_121
3268;Palermo;;Italy;38.115689;13.361267;1;1591;99631;Palermo_38.1_13.4
3269;Palma;;Spain;39.56939;2.65024;1;1591;23161;Palma_39.6_2.7
3270;Valladolid;;Spain;41.65518;-4.72372;1;1591;48000;Valladolid_41.7_-4.7
3271;Huancavelica;;Peru;-12.78542;-74.97501;1;1592;20000;Huancavelica_-12.8_-75
3272;Mantova;Mantua;Italy;45.156417;10.791375;1;1592;31422;Mantova_45.2_10.8
3273;Nanjing;Nanking;China;32.05;118.766667;1;1592;194000;Nanjing_32_118.8
3274;Nimes;Nîmes ;France;43.83333;4.35;1;1592;10000;Nimes_43.8_4.3
3275;London;;United Kingdom;51.511214;-0.119825;1;1593;152000;London_51.5_-0.1
3276;Venice;;Italy;45.440847;12.315514;1;1593;150000;Venice_45.4_12.3
